method,budget_fraction,cost_ratio,base_cost_total,aigc_unit_cost,status,objective_normalized,budget,full_budget,total_payment,budget_utilization,active_clients,raw_clients,interior_clients,full_clients,active_original_samples,synthetic_samples_proxy,total_augmented_samples_proxy,mean_u_active,active_indices,u,missing_ratio,full_synthetic_n,normalized_absolute_gap,solver_failures
continuous,0.2,2.0,2.0,1.0,ok,0.0026681218819164763,0.9853333333333334,4.926666666666667,0.973199999999999,0.9876860622462776,2,0,0,2,7184,29425.999999999876,36609.999999999876,0.9999999999999992,"[0, 3]","[0.9999999999999989, 0.0, 0.0, 0.9999999999999996, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,3
three_state,0.2,2.0,2.0,1.0,ok,0.0026681218819164763,0.9853333333333334,4.926666666666667,0.9732,0.9876860622462786,2,0,0,2,7184,29425.999999999996,36610.0,1.0,"[0, 3]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.2,2.0,2.0,1.0,ok,1.0980927278952297,0.9853333333333334,4.926666666666667,0.9231555555555556,0.9368967072620659,2,2,0,0,20771,0.0,20771.0,0.0,"[4, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.3,2.0,2.0,1.0,ok,0.0026659433920892136,1.478,4.926666666666667,1.1823333333333306,0.7999548940009003,2,0,0,2,9055,35094.99999999968,44149.99999999968,0.9999999999999982,"[0, 4]","[1.0, 0.0, 0.0, 0.0, 0.9999999999999964, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",2.3765711620882257e-16,7
three_state,0.3,2.0,2.0,1.0,ok,0.0026659433920892136,1.478,4.926666666666667,1.1823333333333332,0.799954894000902,2,0,0,2,9055,35094.99999999999,44149.99999999999,1.0,"[0, 4]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.3,2.0,2.0,1.0,ok,0.596939700847705,1.478,4.926666666666667,1.3928888888888888,0.9424146744850398,3,3,0,0,31340,0.0,31340.0,0.0,"[1, 4, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.4,2.0,2.0,1.0,ok,0.00262095067520199,1.9706666666666668,4.926666666666667,1.6036444444444433,0.8137573297248528,3,0,0,3,12104,47955.9999999999,60059.9999999999,0.9999999999999997,"[0, 3, 4]","[0.999999999999999, 0.0, 0.0, 0.9999999999999999, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,2
three_state,0.4,2.0,2.0,1.0,ok,0.00262095067520199,1.9706666666666668,4.926666666666667,1.6036444444444444,0.8137573297248534,3,0,0,3,12104,47955.99999999999,60060.0,1.0,"[0, 3, 4]","[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.4,2.0,2.0,1.0,ok,0.43855501359410975,1.9706666666666668,4.926666666666667,1.864488888888889,0.9461208840775823,5,5,0,0,41951,0.0,41951.0,0.0,"[0, 1, 2, 4, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.5,2.0,2.0,1.0,ok,0.0026208712792488574,2.4633333333333334,4.926666666666667,2.11313333231908,0.8578349116315617,3,0,0,3,15531,64028.99986266039,79559.99986266039,0.9999999997106345,"[0, 2, 4]","[1.0, 0.0, 0.9999999991319031, 0.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",2.2456441307189268e-10,0
three_state,0.5,2.0,2.0,1.0,ok,0.0026208712792488566,2.4633333333333334,4.926666666666667,2.113133333333333,0.8578349120433015,3,0,0,3,15531,64029.0,79560.0,1.0,"[0, 2, 4]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.5,2.0,2.0,1.0,ok,0.42779808189943075,2.4633333333333334,4.926666666666667,2.0,0.8119079837618403,6,6,0,0,45000,0.0,45000.0,0.0,"[0, 1, 2, 3, 4, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.02,4.0,4.0,1.0,infeasible,,,,,,,,,,,,,,,,,,,
three_state,0.02,4.0,4.0,1.0,infeasible,,,,,,,,,,,,,,,,,,,
no_aigc,0.02,4.0,4.0,1.0,infeasible,,,,,,,,,,,,,,,,,,,
continuous,0.04,4.0,4.0,1.0,ok,4.059375620412351,0.2770666666666667,6.926666666666667,0.2770666666666667,1.0,1,0,1,0,3049,216.4458007859977,3265.4458007859976,0.08199778598185255,[3],"[0.0, 0.0, 0.0, 0.08199778598185255, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
three_state,0.04,4.0,4.0,1.0,ok,4.8164222117692885,0.2770666666666667,6.926666666666667,0.2710222222222222,0.9781841514276547,1,1,0,0,3049,0.0,3049.0,0.0,[3],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.04,4.0,4.0,1.0,ok,4.8164222117692885,0.2770666666666667,6.926666666666667,0.2710222222222222,0.9781841514276547,1,1,0,0,3049,0.0,3049.0,0.0,[3],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.06,4.0,4.0,1.0,ok,0.4915112607991528,0.41559999999999997,6.926666666666667,0.4155999999999999,0.9999999999999999,1,0,1,0,3049,3738.4937887765986,6787.493788776599,0.681369453314164,[3],"[0.0, 0.0, 0.0, 0.681369453314164, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",1.1350365092255288e-12,1
three_state,0.06,4.0,4.0,1.0,ok,3.869395997059535,0.41559999999999997,6.926666666666667,0.3675555555555556,0.8843973906534062,1,1,0,0,4135,0.0,4135.0,0.0,[0],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.06,4.0,4.0,1.0,ok,3.869395997059535,0.41559999999999997,6.926666666666667,0.3675555555555556,0.8843973906534062,1,1,0,0,4135,0.0,4135.0,0.0,[0],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.08,4.0,4.0,1.0,ok,0.0029378244771038754,0.5541333333333334,6.926666666666667,0.5541333333333334,1.0,1,0,1,0,3049,12518.565562551605,15567.565562551605,0.994785178872046,[3],"[0.0, 0.0, 0.0, 0.994785178872046, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",3.7770481187138216e-13,2
three_state,0.08,4.0,4.0,1.0,ok,3.869395997059535,0.5541333333333334,6.926666666666667,0.3675555555555556,0.6632980429900546,1,1,0,0,4135,0.0,4135.0,0.0,[0],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.08,4.0,4.0,1.0,ok,3.869395997059535,0.5541333333333334,6.926666666666667,0.3675555555555556,0.6632980429900546,1,1,0,0,4135,0.0,4135.0,0.0,[0],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.1,4.0,4.0,1.0,ok,0.002806921292897905,0.6926666666666668,6.926666666666667,0.5568222222221036,0.803881937760496,1,0,0,1,3049,12860.999999984624,15909.999999984624,0.9999999999997708,[3],"[0.0, 0.0, 0.0, 0.9999999999997708, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,1
three_state,0.1,4.0,4.0,1.0,ok,0.002806921292897905,0.6926666666666668,6.926666666666667,0.5568222222222221,0.8038819377606671,1,0,0,1,3049,12861.0,15910.0,1.0,[3],"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.1,4.0,4.0,1.0,ok,2.355510089250443,0.6926666666666668,6.926666666666667,0.6385777777777778,0.9219120949631054,2,2,0,0,7184,0.0,7184.0,0.0,"[0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.15,4.0,4.0,1.0,ok,0.002806921292897905,1.039,6.926666666666667,0.8491111111110521,0.8172387979894631,1,0,0,1,4920,18529.99999999294,23449.99999999294,0.9999999999999201,[4],"[0.0, 0.0, 0.0, 0.0, 0.9999999999999201, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,2
three_state,0.15,4.0,4.0,1.0,ok,0.002806921292897905,1.039,6.926666666666667,0.849111111111111,0.8172387979895198,1,0,0,1,4920,18529.999999999996,23449.999999999996,1.0,[4],"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.15,4.0,4.0,1.0,ok,2.355510089250443,1.039,6.926666666666667,0.6385777777777778,0.6146080633087371,2,2,0,0,7184,0.0,7184.0,0.0,"[0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.2,4.0,4.0,1.0,ok,0.0026681218819164763,1.3853333333333335,6.926666666666667,1.292488888888888,0.9329804299005445,2,0,0,2,7184,29425.999999999876,36609.999999999876,0.9999999999999992,"[0, 3]","[0.9999999999999989, 0.0, 0.0, 0.9999999999999996, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,2
three_state,0.2,4.0,4.0,1.0,ok,0.0026681218819164763,1.3853333333333335,6.926666666666667,1.2924888888888888,0.9329804299005452,2,0,0,2,7184,29425.999999999996,36610.0,1.0,"[0, 3]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.2,4.0,4.0,1.0,ok,1.8147613460295802,1.3853333333333335,6.926666666666667,1.3070222222222223,0.943471286493423,2,2,0,0,14704,0.0,14704.0,0.0,"[0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.3,4.0,4.0,1.0,ok,0.0026659433920892136,2.078,6.926666666666667,1.584777777777775,0.7626457063415665,2,0,0,2,9055,35094.99999999968,44149.99999999968,0.9999999999999982,"[0, 4]","[1.0, 0.0, 0.0, 0.0, 0.9999999999999964, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",2.3765711620882257e-16,4
three_state,0.3,4.0,4.0,1.0,ok,0.0026659433920892136,2.078,6.926666666666667,1.5847777777777776,0.7626457063415677,2,0,0,2,9055,35094.99999999999,44149.99999999999,1.0,"[0, 4]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.3,4.0,4.0,1.0,ok,1.092970482681676,2.078,6.926666666666667,2.047555555555556,0.9853491605175919,3,3,0,0,23035,0.0,23035.0,0.0,"[0, 3, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.4,4.0,4.0,1.0,ok,0.00262095067520199,2.770666666666667,6.926666666666667,2.141599999999999,0.7729547641963422,3,0,0,3,12104,47955.9999999999,60059.9999999999,0.9999999999999997,"[0, 3, 4]","[0.999999999999999, 0.0, 0.0, 0.9999999999999999, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,2
three_state,0.4,4.0,4.0,1.0,ok,0.00262095067520199,2.770666666666667,6.926666666666667,2.1416,0.7729547641963425,3,0,0,3,12104,47955.99999999999,60060.0,1.0,"[0, 3, 4]","[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.4,4.0,4.0,1.0,ok,0.6861087845293953,2.770666666666667,6.926666666666667,2.619466666666667,0.9454282964388835,3,3,0,0,29469,0.0,29469.0,0.0,"[1, 3, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
continuous,0.5,4.0,4.0,1.0,ok,0.002598984528451025,3.4633333333333334,6.926666666666667,3.3602222212213935,0.970227782835821,4,0,0,4,18580,76889.9998644782,95469.9998644782,0.9999999997858483,"[0, 2, 3, 4]","[1.0, 0.0, 0.9999999991433931, 1.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",2.7849399002188857e-10,0
three_state,0.5,4.0,4.0,1.0,ok,0.0025989845284510246,3.4633333333333334,6.926666666666667,3.360222222222222,0.9702277831247995,4,0,0,4,18580,76890.0,95470.0,1.0,"[0, 2, 3, 4]","[1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
no_aigc,0.5,4.0,4.0,1.0,ok,0.47630462152506337,3.4633333333333334,6.926666666666667,3.361422222222222,0.9705742701315366,4,4,0,0,37816,0.0,37816.0,0.0,"[1, 2, 4, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.006045949214026, 3.012678588324344, 4.467881408276714, 4.218104296490653, 3.7662601626016254, 1.4490568418396315]","[16564.999999999996, 31840.999999999993, 28934.0, 12861.0, 18529.999999999996, 22969.0]",0.0,0
